ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateID,ArrestSurrenderDistrictID,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
4328,3131,1,2025-11-21,1,20,140,1045,40,7853,true,false
4329,3133,1,2025-02-05,1,4,25,1199,8,7855,true,false
4330,3134,1,2023-11-15,1,27,190,980,53,7856,true,false
4331,3135,1,2026-06-30,1,1,3,1015,1,7858,true,false
4332,3135,2,2026-06-30,1,1,4,387,1,7859,true,false
4333,3135,1,2026-06-30,1,1,5,899,1,7860,true,false
4334,3137,2,2023-09-26,1,22,151,268,25,7862,true,false
4335,3139,1,2025-05-02,1,9,59,58,17,7865,true,false
4336,3139,2,2025-03-22,1,4,25,1164,17,7866,true,false
4337,3140,1,2024-07-30,1,28,192,396,30,7868,true,false
4338,3140,1,2024-07-14,1,4,25,804,29,7869,true,false
4339,3141,1,2026-06-30,1,3,18,935,6,7870,true,false
4340,3141,1,2026-06-30,1,3,21,194,5,7871,true,true
4341,3141,2,2026-06-30,1,3,22,684,5,7872,true,false
4342,3141,1,2026-06-30,1,3,19,831,6,7873,true,false
4343,3142,1,2025-03-07,1,28,193,704,61,7874,true,false
4344,3142,1,2025-05-04,1,13,89,302,62,7875,true,false
4345,3143,1,2025-09-10,1,2,12,507,2,7879,true,false
4346,3143,1,2025-07-10,1,5,32,816,1,7880,true,false
4347,3145,1,2023-01-31,1,20,137,969,39,7886,true,false
4348,3145,2,2023-03-04,1,20,136,450,40,7888,true,false
4349,3146,1,2026-06-30,1,23,160,526,2,7889,true,false
4350,3148,1,2023-06-29,1,30,211,846,60,7893,true,false
4351,3149,1,2026-06-30,1,24,168,807,48,7896,true,false
4352,3150,2,2025-10-15,1,18,123,86,36,7898,true,false
4353,3151,1,2025-08-30,1,13,92,43,26,7899,true,false
4354,3152,1,2025-11-18,1,7,50,115,13,7901,true,false
4355,3153,2,2023-05-10,1,18,126,169,36,7902,true,false
4356,3153,2,2023-07-27,1,18,123,57,35,7903,true,false
4357,3153,2,2023-06-01,1,4,28,469,35,7904,true,false
4358,3155,1,2024-04-26,1,6,39,976,11,7907,true,false
4359,3155,1,2024-06-18,1,6,43,1101,11,7908,true,false
4360,3156,1,2023-09-24,1,16,113,389,32,7910,true,false
4361,3161,2,2026-06-30,1,29,199,206,57,7917,true,false
4362,3161,1,2026-06-16,1,29,204,1076,57,7918,true,false
4363,3163,1,2023-02-26,1,14,95,260,28,7920,true,false
4364,3163,1,2023-05-24,1,14,94,497,28,7921,true,false
4365,3165,1,2024-03-31,1,3,19,422,5,7924,true,false
4366,3166,1,2024-05-14,1,25,175,67,50,7925,true,false
4367,3167,1,2025-05-19,1,5,35,654,10,7927,true,false
4368,3168,1,2026-04-28,1,9,64,564,18,7930,true,false
4369,3170,1,2024-09-30,1,20,141,153,40,7933,true,false
4370,3170,2,2024-11-12,1,20,136,212,40,7934,true,false
4371,3171,2,2024-05-05,1,30,208,1175,59,7935,true,false
4372,3171,2,2024-01-31,1,14,97,736,60,7936,true,false
4373,3173,1,2025-06-22,1,19,132,469,38,7941,true,false
4374,3174,1,2026-03-21,1,22,150,1169,43,7944,true,false
4375,3175,2,2025-11-15,1,21,145,382,41,7946,true,false
4376,3175,1,2025-10-22,1,21,143,1113,42,7947,true,false
4377,3176,1,2024-05-12,1,30,211,718,60,7949,true,false
4378,3176,1,2024-04-01,1,30,206,206,59,7950,true,false
4379,3177,1,2025-07-10,1,12,81,554,53,7951,true,false
4380,3177,1,2025-05-05,1,27,185,588,54,7952,true,false
4381,3178,2,2026-02-26,1,13,89,372,25,7953,true,false
4382,3179,1,2023-07-26,1,10,70,75,20,7954,true,false
4383,3179,1,2023-05-27,1,10,67,522,19,7955,true,false
4384,3180,1,2024-10-20,1,10,66,695,19,7959,true,true
4385,3181,2,2026-06-30,1,22,152,721,43,7963,true,false
4386,3182,1,2025-08-05,1,20,140,550,40,7966,true,false
4387,3183,1,2023-06-11,1,10,69,475,28,7967,true,false
4388,3183,1,2023-07-29,1,14,99,451,27,7970,true,false
4389,3184,1,2025-09-15,1,30,206,545,59,7972,true,false
4390,3184,2,2025-09-26,1,30,208,1146,59,7973,true,false
4391,3185,1,2026-04-20,1,5,34,35,10,7975,true,false
4392,3187,1,2026-06-30,1,11,78,836,22,7978,true,false
4393,3187,1,2026-06-30,1,11,73,1146,22,7979,true,false
4394,3187,1,2026-06-30,1,11,76,461,22,7980,true,false
4395,3189,1,2025-05-29,1,8,52,349,16,7984,true,false
4396,3189,1,2025-05-12,1,8,57,575,16,7985,true,false
4397,3190,2,2026-06-30,1,21,147,403,16,7989,true,true
4398,3190,1,2026-06-30,1,8,54,308,16,7990,true,false
4399,3192,1,2026-06-18,1,28,195,1022,55,7992,true,false
4400,3192,1,2026-03-19,1,28,196,964,56,7993,true,false
4401,3193,1,2026-03-10,1,6,41,807,11,7994,true,false
4402,3193,2,2026-04-19,1,6,39,28,12,7996,true,false
4403,3195,1,2024-06-08,1,23,159,584,46,7998,true,false
4404,3196,1,2026-06-30,1,3,19,336,6,7999,true,false
4405,3196,1,2026-06-30,1,3,21,310,5,8000,true,false
4406,3197,2,2024-06-22,1,27,187,1170,54,8001,true,false
4407,3198,1,2023-02-27,1,26,183,616,52,8003,true,false
4408,3198,2,2023-06-03,1,26,182,973,52,8004,true,false
4409,3199,1,2026-06-22,1,2,13,692,4,8008,true,false
4410,3200,1,2023-08-01,1,31,215,828,62,8011,true,false
4411,3200,1,2023-08-24,1,31,214,526,62,8012,true,false
4412,3201,1,2024-09-19,1,9,60,820,17,8013,true,false
4413,3203,1,2026-01-19,1,22,153,181,43,8017,true,false
4414,3203,2,2026-02-27,1,6,38,81,44,8018,true,false
4415,3203,1,2026-04-15,1,22,155,161,43,8019,true,false
4416,3205,1,2025-05-25,1,21,148,839,29,8021,true,false
4417,3206,1,2024-06-24,1,28,193,125,56,8023,true,false
4418,3207,1,2024-07-24,1,7,50,1039,60,8024,true,false
4419,3207,2,2024-07-22,1,30,206,359,59,8025,true,false
4420,3208,2,2026-06-30,1,11,76,22,57,8026,true,false
4421,3209,1,2024-02-07,1,18,122,403,36,8028,true,false
4422,3211,1,2026-03-07,1,9,64,838,17,8030,true,false
4423,3217,1,2024-06-06,1,28,197,964,56,8037,true,false
4424,3219,1,2024-03-25,1,13,87,248,25,8041,true,false
4425,3219,1,2024-03-09,1,13,92,755,26,8042,true,false
4426,3220,2,2023-07-13,1,12,82,666,42,8044,true,false
4427,3220,1,2023-05-27,1,21,147,751,42,8045,true,false
4428,3220,2,2023-07-25,1,21,146,1142,41,8046,true,false
4429,3222,1,2025-03-30,1,19,133,425,37,8049,true,false
4430,3222,1,2025-05-24,1,19,131,626,38,8050,true,false
4431,3222,1,2025-06-26,1,19,134,1054,38,8052,true,false
4432,3224,1,2023-06-06,1,30,206,572,59,8054,true,false
4433,3224,1,2023-09-19,1,20,139,1109,59,8055,true,false
4434,3225,1,2026-06-24,1,3,17,931,5,8056,true,false
4435,3225,1,2026-06-30,1,3,17,1190,5,8057,true,false
4436,3226,1,2025-10-06,1,10,69,848,20,8059,true,false
4437,3226,1,2025-10-24,1,10,71,866,19,8060,true,true
4438,3226,1,2025-06-20,1,10,70,931,20,8062,true,false
4439,3227,1,2025-08-31,1,17,116,252,33,8063,true,false
4440,3227,1,2025-07-19,1,17,115,1054,33,8064,true,false
4441,3228,2,2026-06-30,1,1,7,640,1,8065,true,false
4442,3228,1,2026-06-30,1,1,3,816,2,8066,true,false
4443,3228,1,2026-05-28,1,22,150,252,1,8068,true,false
4444,3229,1,2026-06-30,1,13,91,1132,50,8071,true,false
4445,3229,1,2026-06-15,1,25,174,431,50,8072,true,false
4446,3230,2,2024-05-12,1,13,91,461,26,8074,true,false
4447,3230,1,2024-04-11,1,13,90,1119,26,8076,true,false
4448,3231,1,2024-05-18,1,3,19,4,5,8077,true,false
4449,3233,1,2023-05-22,1,26,180,402,52,8079,true,false
4450,3233,1,2023-04-29,1,1,6,223,51,8080,true,false
4451,3234,1,2025-05-16,1,16,110,243,32,8084,true,false
4452,3235,1,2024-12-05,1,11,73,297,21,8087,true,false
4453,3235,1,2024-08-15,1,11,78,452,22,8088,true,false
4454,3236,1,2023-06-26,1,21,147,243,41,8090,true,false
4455,3236,1,2023-09-02,1,19,131,868,42,8091,true,false
4456,3237,1,2026-06-30,1,29,200,725,57,8094,true,false
4457,3237,2,2026-06-30,1,10,67,566,58,8095,true,false
4458,3238,1,2026-06-30,1,22,153,807,44,8096,true,false
4459,3238,1,2026-06-30,1,22,155,993,44,8098,true,false
4460,3240,1,2024-11-09,1,12,80,262,23,8101,true,false
4461,3240,1,2024-08-02,1,25,172,70,24,8103,true,false
4462,3241,1,2025-05-01,1,21,147,930,42,8105,true,false
4463,3241,1,2025-04-19,1,21,143,867,42,8107,true,false
4464,3243,2,2024-10-05,1,11,78,535,22,8110,true,false
4465,3246,1,2025-07-28,1,1,4,1093,2,8116,true,false
4466,3248,1,2023-10-06,1,16,109,310,32,8120,true,false
4467,3248,1,2023-08-27,1,16,108,1036,32,8121,true,false
4468,3249,2,2024-07-15,1,5,33,969,10,8122,true,false
4469,3250,1,2025-04-10,1,30,209,1185,60,8123,true,false
4470,3250,1,2025-03-11,1,30,211,749,59,8124,true,false
4471,3250,1,2025-08-24,1,30,206,962,60,8126,true,false
4472,3251,1,2023-02-21,1,27,190,934,16,8128,true,false
4473,3252,1,2026-06-30,1,30,211,647,60,8130,true,false
4474,3253,2,2023-06-16,1,5,34,691,9,8133,true,false
4475,3254,1,2024-04-23,1,20,139,929,39,8134,true,false
4476,3254,1,2024-05-27,1,20,137,1162,39,8135,true,false
4477,3255,2,2024-09-04,1,12,85,355,24,8139,true,false
4478,3256,1,2024-02-23,1,19,132,1158,37,8142,true,false
4479,3256,1,2024-05-09,1,19,134,348,37,8143,true,false
4480,3257,1,2023-05-14,1,20,139,644,39,8144,true,false
4481,3258,1,2026-06-30,1,18,123,1067,35,8146,true,false
4482,3259,1,2025-10-13,1,26,178,430,51,8147,true,false
4483,3259,1,2025-07-28,1,26,181,598,52,8149,true,false
4484,3260,2,2023-11-07,1,17,117,1177,34,8150,true,false
4485,3261,1,2023-05-17,1,30,206,833,59,8152,true,false
4486,3261,1,2023-06-26,1,30,206,1071,59,8154,true,false
4487,3261,1,2023-01-25,1,30,210,476,59,8155,true,false
4488,3262,1,2025-04-30,1,17,117,1175,33,8157,true,false
4489,3263,1,2025-08-12,1,16,108,969,32,8160,true,false
4490,3264,2,2023-04-09,1,9,61,537,18,8163,true,false
4491,3265,1,2025-04-05,1,10,71,670,20,8164,true,false
4492,3265,1,2025-07-12,1,10,69,1008,20,8166,true,false
4493,3266,2,2023-05-05,1,7,50,430,14,8167,true,false
4494,3267,2,2024-11-03,1,4,28,905,14,8171,true,false
4495,3267,1,2024-06-21,1,18,125,337,13,8173,true,false
4496,3268,1,2023-06-29,1,30,211,564,24,8174,true,false
4497,3269,2,2025-02-09,1,12,83,19,24,8176,true,false
4498,3269,1,2025-03-19,1,12,85,164,23,8177,true,false
4499,3271,1,2025-07-04,1,6,40,486,11,8181,true,false
4500,3271,1,2025-09-07,1,6,41,873,11,8182,true,false
4501,3271,1,2025-07-16,1,13,87,348,11,8183,true,false
4502,3271,1,2025-08-11,1,6,40,669,11,8184,true,false
4503,3272,1,2024-07-02,1,22,153,73,44,8188,true,false
4504,3274,1,2023-06-17,1,5,34,849,10,8190,true,false
4505,3274,1,2023-07-09,1,5,36,113,9,8191,true,false
4506,3275,2,2026-06-30,1,12,83,75,54,8192,true,false
4507,3275,1,2026-03-18,1,27,190,603,54,8193,true,false
4508,3276,1,2026-06-14,1,3,20,626,54,8194,true,false
4509,3277,1,2025-06-22,1,28,197,737,56,8196,true,false
4510,3281,1,2025-06-11,1,11,74,370,21,8203,true,false
4511,3281,2,2025-03-13,1,11,78,19,21,8204,true,false
4512,3282,1,2024-04-25,1,22,150,389,43,8206,true,false
4513,3282,1,2024-04-24,1,22,154,270,43,8207,true,false
4514,3284,1,2025-05-27,1,30,207,739,60,8209,true,false
4515,3284,1,2025-08-16,1,30,208,648,60,8210,true,false
4516,3285,1,2024-06-23,1,6,40,947,11,8211,true,false
4517,3285,1,2024-02-24,1,6,42,46,12,8212,true,false
4518,3286,1,2025-09-17,1,16,109,487,55,8213,true,false
4519,3286,2,2025-09-11,1,28,197,117,56,8214,true,false
4520,3286,1,2025-05-28,1,28,196,401,55,8215,true,false
4521,3287,1,2024-05-01,1,31,217,986,62,8218,true,false
4522,3287,1,2024-05-07,1,31,214,947,61,8219,true,true
4523,3288,1,2026-03-12,1,17,117,333,34,8221,true,false
4524,3288,1,2026-06-11,1,17,116,749,33,8222,true,false
4525,3289,2,2025-06-03,1,15,106,178,30,8224,true,false
4526,3290,1,2023-08-11,1,20,138,668,39,8225,true,false
4527,3290,1,2023-11-30,1,20,138,490,39,8227,true,false
4528,3290,2,2023-11-05,1,20,139,422,40,8228,true,false
4529,3291,2,2026-05-18,1,22,151,12,43,8230,true,false
4530,3293,1,2023-04-13,1,30,206,286,59,8235,true,false
4531,3294,2,2025-05-01,1,19,130,886,38,8240,true,false
4532,3297,1,2026-06-30,1,18,123,351,36,8244,true,false
4533,3298,1,2024-08-10,1,31,218,957,61,8245,true,false
4534,3300,1,2026-06-30,1,5,31,878,9,8249,true,false
4535,3300,1,2026-06-30,1,5,31,336,10,8250,true,false
4536,3301,2,2025-09-24,1,14,96,820,28,8252,true,false
4537,3302,2,2025-06-29,1,12,82,753,23,8256,true,false
4538,3303,1,2023-08-20,1,18,123,867,7,8257,true,false
4539,3303,1,2023-03-30,1,4,27,500,8,8258,true,false
4540,3304,1,2024-04-05,1,31,214,450,61,8259,true,false
4541,3304,1,2024-08-07,1,31,217,461,61,8260,true,false
4542,3304,1,2024-06-11,1,31,217,130,61,8261,true,false
4543,3305,1,2023-07-31,1,30,206,863,59,8262,true,false
4544,3305,2,2023-09-03,1,30,206,1022,60,8263,true,false
4545,3306,1,2026-06-30,1,16,111,194,32,8264,true,false
4546,3307,1,2024-06-11,1,20,140,838,39,8269,true,false
4547,3308,1,2026-06-30,1,6,39,395,11,8270,true,false
4548,3309,1,2025-10-07,1,13,88,749,2,8272,true,false
4549,3310,1,2025-09-11,1,2,12,5,3,8273,true,false
4550,3311,1,2026-06-30,1,2,10,173,4,8276,true,false
4551,3313,2,2023-06-14,1,19,132,203,38,8281,true,false
4552,3314,1,2025-06-25,1,12,82,193,24,8282,true,false
4553,3315,1,2024-07-03,1,12,85,878,45,8285,true,false
4554,3317,1,2024-07-13,1,15,106,1059,29,8290,true,false
4555,3317,1,2024-04-15,1,15,105,537,29,8291,true,false
4556,3317,1,2024-08-22,1,21,143,172,29,8292,true,false
4557,3318,1,2025-10-26,1,26,180,830,52,8295,true,false
4558,3319,1,2025-09-14,1,20,138,426,50,8296,true,false
4559,3321,1,2023-07-28,1,28,197,363,56,8301,true,false
4560,3321,1,2023-04-22,1,24,165,897,56,8302,true,false
4561,3322,1,2026-06-30,1,24,167,272,48,8304,true,false
4562,3322,1,2026-04-24,1,24,166,8,47,8305,true,false
4563,3323,1,2025-01-28,1,17,120,236,34,8307,true,false
4564,3323,1,2025-06-25,1,17,117,931,34,8308,true,false
4565,3324,1,2024-07-23,1,6,43,173,12,8311,true,false
4566,3324,1,2024-06-22,1,21,144,62,11,8312,true,false
4567,3325,1,2024-08-03,1,17,120,434,34,8313,true,true
4568,3325,1,2024-09-21,1,17,115,782,33,8314,true,false
4569,3326,1,2023-06-06,1,12,83,634,23,8316,true,false
4570,3327,1,2026-01-15,1,5,36,1175,9,8318,true,false
4571,3327,1,2026-01-25,1,5,36,554,10,8319,true,false
4572,3328,2,2023-06-20,1,30,208,223,27,8320,true,true
4573,3329,1,2026-06-30,1,20,141,282,40,8324,true,false
4574,3330,1,2023-07-16,1,4,24,490,7,8325,true,false
4575,3332,1,2026-06-30,1,27,189,864,53,8329,true,false
4576,3333,1,2025-07-22,1,26,179,643,51,8330,true,false
4577,3336,1,2025-04-25,1,19,134,1071,37,8335,true,false
4578,3336,1,2025-04-02,1,19,129,718,37,8336,true,false
4579,3337,2,2025-08-28,1,19,133,359,37,8337,true,false
4580,3338,1,2026-06-30,1,12,81,830,61,8339,true,false
4581,3338,1,2026-04-25,1,31,215,49,61,8340,true,false
4582,3341,1,2026-06-30,1,1,8,472,1,8345,true,false
4583,3341,2,2026-06-30,1,1,3,442,2,8346,true,false
4584,3342,1,2026-04-29,1,1,5,1136,2,8349,true,false
4585,3344,2,2026-06-16,1,27,185,302,53,8355,true,false
4586,3344,1,2026-06-30,1,27,187,1194,54,8357,true,false
4587,3345,1,2024-11-18,1,19,129,745,38,8358,true,false
4588,3345,1,2024-09-02,1,19,134,897,38,8359,true,false
4589,3345,1,2024-09-18,1,16,111,670,37,8360,true,false
4590,3347,1,2023-08-21,1,31,214,857,61,8362,true,false
4591,3347,2,2023-06-11,1,31,217,976,62,8363,true,false
4592,3347,1,2023-10-08,1,31,217,929,61,8364,true,false
4593,3347,1,2023-05-19,1,31,218,801,61,8365,true,false
4594,3348,1,2025-08-09,1,23,161,805,45,8366,true,false
4595,3349,2,2024-07-17,1,21,146,504,41,8367,true,false
4596,3350,1,2023-01-28,1,28,193,756,17,8371,true,false
4597,3350,1,2023-05-26,1,9,59,320,17,8373,true,false
4598,3352,1,2024-10-11,1,13,88,572,26,8378,true,false
4599,3352,1,2024-10-04,1,7,48,634,26,8379,true,false
4600,3352,1,2024-07-14,1,13,90,1167,26,8380,true,false
4601,3354,1,2026-05-29,1,24,164,12,48,8385,true,false
4602,3354,2,2026-06-30,1,24,169,372,47,8386,true,false
4603,3355,1,2026-06-30,1,29,203,1132,57,8388,true,false
4604,3356,1,2026-04-28,1,20,138,486,40,8390,true,false
4605,3357,1,2025-02-09,1,28,193,205,40,8392,true,false
4606,3357,1,2025-04-23,1,20,140,22,40,8393,true,false
4607,3358,2,2024-08-02,1,23,157,537,6,8397,true,false
4608,3360,1,2023-05-05,1,24,168,1022,48,8403,true,false
4609,3361,1,2026-06-30,1,8,52,46,16,8405,true,false
4610,3363,1,2026-03-15,1,30,206,197,59,8410,true,false
4611,3363,1,2026-02-26,1,30,209,965,60,8411,true,false
4612,3364,1,2024-10-15,1,7,50,1161,14,8412,true,false
4613,3364,1,2024-05-18,1,7,45,1141,14,8413,true,false
4614,3365,1,2025-08-28,1,8,57,839,15,8414,true,false
4615,3366,1,2023-01-16,1,3,17,726,6,8417,true,false
4616,3368,1,2024-10-27,1,20,141,469,40,8419,true,false
4617,3369,1,2025-06-01,1,26,183,452,52,8420,true,false
4618,3369,1,2025-05-09,1,26,182,562,52,8421,true,false
4619,3371,1,2024-10-31,1,28,195,141,32,8428,true,false
4620,3371,2,2024-12-16,1,16,108,626,32,8429,true,false
4621,3374,1,2024-09-03,1,24,168,196,48,8435,true,false
4622,3374,1,2024-07-17,1,24,166,387,47,8436,true,false
4623,3375,2,2026-06-29,1,8,57,733,22,8437,true,false
4624,3376,2,2026-04-19,1,18,123,420,36,8438,true,false
4625,3377,1,2024-08-02,1,8,56,4,16,8439,true,false
4626,3378,1,2026-06-23,1,5,33,465,10,8442,true,false
4627,3378,2,2026-06-12,1,4,26,554,10,8444,true,false
4628,3379,2,2025-06-22,1,21,145,441,41,8445,true,false
4629,3379,1,2025-08-29,1,21,147,1004,42,8447,true,false
4630,3379,1,2025-11-08,1,21,144,737,42,8448,true,false
4631,3380,1,2023-06-23,1,14,96,848,2,8450,true,false
4632,3380,2,2023-05-25,1,1,7,935,1,8451,true,false
4633,3381,1,2024-08-11,1,5,32,58,10,8452,true,false
4634,3381,1,2024-04-25,1,5,33,998,9,8453,true,false
4635,3381,2,2024-03-24,1,5,34,1155,9,8454,true,false
4636,3383,1,2025-05-06,1,20,136,972,40,8457,true,false
4637,3383,1,2025-06-01,1,20,139,29,39,8458,true,false
4638,3383,2,2025-05-04,1,20,136,934,39,8459,true,false
4639,3384,1,2024-04-05,1,22,151,783,44,8460,true,false
4640,3384,1,2024-05-25,1,22,151,773,43,8461,true,false
4641,3388,1,2025-06-22,1,11,78,1062,7,8469,true,false
4642,3388,1,2025-07-05,1,4,26,537,8,8472,true,false
4643,3389,1,2024-04-07,1,30,211,805,24,8473,true,false
4644,3389,1,2024-06-21,1,12,81,46,23,8475,true,false
4645,3390,1,2023-06-05,1,22,151,748,43,8477,true,false
4646,3391,1,2026-05-08,1,24,169,30,48,8479,true,false
4647,3391,2,2026-06-30,1,24,167,58,48,8480,true,false
4648,3392,1,2024-09-07,1,18,122,112,36,8481,true,false
4649,3394,1,2025-08-07,1,4,24,518,32,8483,true,false
4650,3395,2,2024-04-25,1,22,150,835,43,8484,true,false
4651,3397,1,2026-04-27,1,8,57,757,15,8487,true,false
4652,3399,1,2024-06-05,1,24,165,430,47,8489,true,false
4653,3400,1,2024-09-01,1,12,84,223,24,8493,true,false
4654,3400,1,2024-07-29,1,12,81,539,24,8495,true,false
4655,3402,1,2025-07-24,1,17,115,1008,33,8499,true,false
4656,3403,1,2026-06-30,1,22,155,946,43,8501,true,false
4657,3405,2,2025-06-10,1,3,20,1200,6,8506,true,false
4658,3406,1,2023-06-15,1,20,136,846,39,8509,true,true
4659,3406,1,2023-08-26,1,20,140,940,40,8511,true,false
4660,3406,1,2023-04-07,1,20,141,440,39,8512,true,false
4661,3407,2,2026-06-30,1,11,75,1051,21,8513,true,false
4662,3408,2,2023-06-20,1,28,197,1140,55,8514,true,false
4663,3408,1,2023-07-23,1,28,196,40,56,8515,true,false
4664,3410,1,2024-07-08,1,10,67,178,19,8519,true,false
4665,3410,1,2024-03-15,1,10,66,654,19,8520,true,false
4666,3410,2,2024-07-03,1,10,68,382,19,8521,true,false
4667,3410,2,2024-07-10,1,14,99,193,20,8522,true,false
4668,3411,1,2025-08-24,1,23,160,907,46,8523,true,false
4669,3411,1,2025-06-26,1,23,160,993,45,8524,true,false
4670,3411,1,2025-09-26,1,23,157,915,45,8526,true,false
4671,3412,2,2024-06-12,1,13,92,19,26,8527,true,false
4672,3413,1,2025-07-05,1,26,183,30,51,8529,true,false
4673,3415,1,2025-08-15,1,9,59,417,18,8535,true,false
4674,3415,1,2025-08-27,1,9,62,17,18,8536,true,false
4675,3415,1,2025-06-19,1,9,63,1049,17,8537,true,false
4676,3417,1,2024-04-11,1,28,192,55,56,8540,true,false
4677,3417,1,2024-05-06,1,28,194,130,56,8541,true,false
4678,3418,1,2024-09-10,1,4,25,949,7,8543,true,false
4679,3419,1,2026-06-30,1,17,120,395,33,8544,true,true
4680,3419,1,2026-06-30,1,17,115,224,33,8545,true,false
4681,3419,1,2026-06-20,1,17,120,497,34,8546,true,false
4682,3419,1,2026-06-24,1,17,120,970,33,8547,true,true
4683,3420,1,2025-08-21,1,25,171,884,49,8549,true,false
4684,3421,1,2026-06-30,1,6,43,395,12,8550,true,false
4685,3422,1,2026-06-30,1,9,59,1077,17,8552,true,false
4686,3422,1,2026-06-30,1,9,60,230,18,8553,true,false
4687,3422,1,2026-06-30,1,9,60,280,17,8554,true,false
4688,3423,1,2024-07-23,1,20,140,415,35,8555,true,false
4689,3423,1,2024-08-06,1,14,98,970,36,8556,true,false
4690,3424,1,2023-08-02,1,7,49,847,14,8557,true,false
4691,3425,1,2024-07-19,1,16,109,1129,32,8558,true,false
4692,3426,2,2026-03-17,1,29,199,1114,58,8559,true,false
4693,3426,1,2026-03-19,1,29,204,309,57,8560,true,false
4694,3427,1,2026-06-30,1,3,22,301,5,8561,true,false
4695,3428,2,2023-03-29,1,29,202,19,57,8562,true,false
4696,3429,2,2025-04-01,1,30,210,588,60,8565,true,false
4697,3430,1,2026-06-30,1,22,151,1085,44,8568,true,false
4698,3430,1,2026-06-30,1,22,151,751,43,8569,true,false
4699,3430,1,2026-06-30,1,22,152,1003,43,8570,true,false
4700,3433,1,2025-05-07,1,6,40,634,11,8573,true,false
4701,3434,1,2024-04-14,1,11,76,6,35,8574,true,false
4702,3436,1,2026-06-30,1,5,32,1167,10,8578,true,false
4703,3437,1,2024-07-06,1,8,52,15,16,8579,true,false
4704,3437,1,2024-07-25,1,8,55,399,16,8581,true,false
4705,3437,1,2024-05-24,1,8,54,582,15,8582,true,false
4706,3438,2,2024-07-05,1,2,15,236,3,8583,true,false
4707,3440,1,2023-02-24,1,7,46,783,14,8589,true,false
4708,3440,1,2023-06-29,1,7,49,733,14,8590,true,false
4709,3442,1,2023-06-18,1,13,92,130,26,8592,true,false
4710,3443,1,2025-07-06,1,6,42,28,11,8596,true,false
4711,3443,2,2025-07-09,1,6,41,62,11,8597,true,false
4712,3446,1,2026-06-30,1,21,144,1039,41,8601,true,false
4713,3448,1,2024-04-19,1,24,169,441,47,8605,true,false
4714,3449,2,2023-07-24,1,23,160,326,45,8608,true,false
4715,3449,2,2023-06-21,1,23,159,1106,45,8609,true,false
4716,3449,1,2023-09-01,1,23,162,1166,46,8610,true,false
4717,3450,1,2024-08-11,1,11,78,411,22,8611,true,false
4718,3451,1,2025-11-13,1,22,151,584,44,8615,true,false
4719,3452,1,2025-09-08,1,27,187,928,53,8616,true,false
4720,3453,1,2024-03-31,1,30,208,426,60,8618,true,false
4721,3454,1,2024-07-03,1,22,155,814,57,8619,true,false
4722,3454,1,2024-06-18,1,29,201,308,57,8620,true,false
4723,3456,1,2025-03-18,1,17,115,1051,33,8623,true,false
4724,3456,2,2025-08-07,1,17,119,647,33,8624,true,false
4725,3456,1,2025-03-18,1,17,115,722,33,8625,true,false
4726,3458,1,2023-05-18,1,6,39,338,11,8628,true,false
4727,3459,1,2025-07-02,1,4,26,420,7,8629,true,false
4728,3460,1,2024-03-07,1,8,52,428,16,8630,true,false
4729,3461,1,2024-05-02,1,11,76,952,21,8631,true,false
4730,3461,1,2024-06-20,1,11,76,417,21,8633,true,false
4731,3462,1,2023-02-22,1,15,101,275,29,8634,true,false
4732,3462,1,2023-02-14,1,15,104,646,29,8635,true,false
4733,3463,1,2026-06-30,1,24,165,1135,23,8638,true,false
4734,3463,1,2026-05-09,1,12,80,181,23,8639,true,false
4735,3466,1,2024-04-16,1,16,112,35,31,8645,true,false
4736,3467,1,2023-12-13,1,12,83,986,23,8646,true,false
4737,3467,1,2023-10-01,1,12,84,493,24,8647,true,false
4738,3468,1,2024-01-25,1,29,202,494,50,8650,true,false
4739,3469,1,2025-07-24,1,6,38,602,12,8651,true,false
4740,3469,1,2025-06-27,1,6,38,28,11,8652,true,false
4741,3469,1,2025-07-07,1,6,38,971,12,8653,true,false
4742,3470,1,2025-05-29,1,5,31,743,9,8655,true,false
4743,3470,1,2025-09-07,1,5,35,988,9,8656,true,false
4744,3473,1,2026-06-30,1,23,157,624,46,8660,true,false
4745,3473,1,2026-06-30,1,23,162,317,45,8661,true,false
4746,3473,1,2026-06-30,1,19,129,867,46,8662,true,false
4747,3476,1,2025-05-16,1,18,122,1132,36,8668,true,false
4748,3476,1,2025-04-16,1,18,124,1126,35,8669,true,false
4749,3477,1,2024-07-04,1,14,95,409,28,8670,true,false
4750,3477,1,2024-06-19,1,30,210,181,27,8671,true,false
4751,3477,1,2024-05-28,1,14,96,103,27,8672,true,false
4752,3478,1,2026-06-28,1,25,171,1129,49,8673,true,false
4753,3478,1,2026-03-11,1,25,174,804,50,8674,true,false
4754,3479,1,2024-09-11,1,15,102,691,29,8675,true,false
4755,3480,1,2023-08-20,1,9,60,30,18,8678,true,false
4756,3480,1,2023-03-28,1,31,213,40,18,8680,true,false
4757,3481,1,2023-11-20,1,12,80,405,24,8681,true,false
4758,3481,2,2023-07-01,1,12,80,695,23,8682,true,false
